,text,major_principle,is_major_principle_here,ethical_us,correct
771,The product is Web based therefore it will be used in any environment that allows Web access.,,False,"As a user, I want the system to protect my personal data so that my privacy is ensured and my information is not exposed to unauthorized parties.",True
772,For the system to successfully operate the registration system should be integrated with other IT services and the portal.,,False,"As a concerned user, I want to clearly understand how my data will be used so that I can make informed decisions about using the system.",True
773,The system should need to be entirely self-supporting since the users would be using it only to register courses.,,False,"As a **user**, I want to **receive notifications when my data is being collected and understand how it will be used** so that I can **make informed decisions about my personal information and trust the system**.",True
774,The Web interface should be compatible with standards in order to be usable via all major Web browsers in a wide variety of environments.,,False,"As a **user**, I want to **understand why a recommendation was made by the AI system** so that **I can trust and make informed decisions based on the AI’s suggestions**.",True
775,Everyone (stakeholders and guests) can have access to the system and the catalogue. Every client must have secure and private access to his/her data. The  and the service man can have access to every part of the system. All these accesses (except the “guest tour” access) require identification through ID and password.,,False,"As a **user**, I want to **have my data anonymized before it is stored** so that **my privacy is protected and my personal information is not compromised**.",True
776,The system will develop a security system that will reduce to the minimum the possibility of corruption from systems and/or humans.,,False,"As a **user**, I want to **understand how my data is being used by the AI system** so that **I can trust that my personal information is being handled responsibly and make informed choices about my data.**",True
777,The Operational Interface shall have a Mean Time Between Failures of no less than 7 days.,,False,"As a <user>, I want to have control over my personal data within the system so that my privacy is protected and I can manage who has access to my information.",True
778,The system shall be available 99.5% of the time.,,False,"As a **user**, I want to **control who can access my personal data** so that **my privacy is protected and I feel safe using the system**.",True
779,Each user shall either be trusted or not trusted.,,False,"As a user, I want my data to be stored with robust encryption so that my privacy and personal information are protected from unauthorized access.",True
780,All source code and development related documents shall be controlled under a version control system.,,False,"As a **privacy-conscious user**, I want to **be asked for my explicit consent before any of my personal data is collected** so that **I can control the sharing and use of my personal information.**",True
781,All source code shall adhere to an agreed upon and well-defined set of coding standards for each development language used.,,False,"As a **user**, I want to **ensure that my personal data is collected, stored, and processed securely** so that **my privacy is protected and my sensitive information is not exposed or misused**.",True
782,Every user of the software is provided a unique login ID and a password which is stored in the database hashed by SHA2 algorithm.,,False,"As a **user**, I want to **have my data encrypted and stored securely** so that **my personal information is protected from unauthorized access**.",True
783,The software is available for use from the supermarket opening time to the closing time.,,False,"As a **user**, I want to **ensure my data is stored securely and only accessed by authorized personnel** so that **my privacy is protected and my personal information remains confidential**.",True
784,The system shall accommodate high number of items and users without any fault.,,False,"As a user, I want my personal data to be stored securely and only accessible to authorized personnel so that my privacy is protected and I can trust the service with my sensitive information.",True
785,System will use secured database,,False,"As a user, I want to provide consent before my data is collected so that my personal privacy is respected and protected.",True
786,System will have different types of users and every user has access constraints.,,False,"As a user, I want the system to encrypt all my data so that my personal information remains protected from unauthorized access.",True
787,Control the database and keep track of all records of customers and employee details.,,False,"As a **user**, I want to **receive clear and understandable information about how my data will be utilized** so that **I can trust the system and make informed decisions about my data**.",True
788,Contact with the vendors and give permission to sell their product under the site after testing the product’s quality.,,False,"As a user, I want to control access to my personal data so that my privacy is protected and I can decide who can see my information.",True
789,View the details of all employees and control the whole site.,,False,"As a loan applicant, I want to view the algorithm's decision-making process for loan approvals so that I can understand how my application is evaluated and ensure it is fair.",True
790,Customers must have a valid login id to enter into the site.,,False,"As a **system administrator**, I want to **enhance the system's logging capabilities to track user actions and system changes** so that **stakeholders can understand system behavior, ensure compliance, and foster trust through transparent operations**.",True
791,New users can sign up by creating new ID.,,False,"As a user, I want to see how my data is being used by the AI system so that I can understand and trust the process and ensure my privacy is respected.",True
792,Can view all available products and can compare them and make a choice for purchasing products.,,False,"As a **concerned user**, I want to **access clear information on how my data is collected, used, and shared** so that **I can understand and make informed decisions about my privacy**.",True
793,Can purchase any product through valid credit card.,,False,"As a **job applicant**, I want to ensure that the hiring algorithm evaluates my application fairly and without bias **so that** I have an equal opportunity to be considered for the position based on my qualifications and experience rather than any discriminatory factors.",True
794,Can give feedback to the 24X7 Customer Care Service center about their impression for the site and services.,,False,"As a user, I want to receive clear and understandable information on how my personal data will be used and processed so that I can make informed decisions and trust the platform.",True
795,Customer must logout of the site after purchasing products.,,False,"As a user, I want to receive clear and understandable explanations for all AI-generated decisions so that I can fully comprehend how the decisions are made and trust the system.",True
796,Can only visit the site without registration.,,False,"As a **fair-minded user**, I want the AI recommendation system to **provide equitable recommendations across all demographic groups** so that **everyone receives unbiased and fair service.**",True
797,View the personal details of the customer.,,False,"As a hiring manager, I want to ensure the AI system selects candidates fairly and without bias so that all applicants have an equal opportunity regardless of their background or characteristics.",True
798,Responsible for properly allocating the selected product according to the customer’s choice and delivering product to the customer.,,False,"As a **user**, I want to **ensure my personal data is encrypted** so that **my privacy is protected from unauthorized access**.",True
799,Keep track of each product item’s stocks for selling purpose.,,False,"As a user, I want to manage my privacy settings so that I have control over my personal data and can ensure its protection.",True
800,Responsible for informing administrator when any product item’s stock goes under the minimum level.,,False,"As a <user>, I want to ensure that my personal data is only collected and stored when absolutely necessary so that my privacy is protected.",True
801,Taking permission from the Administrator for the product to be purchased from vendor.,,False,"As a **citizen**, I want to **ensure that my personal data is not collected or used without my consent** so that **my privacy is respected and I can feel secure knowing my personal information is protected**.",True
802,Responsible for managing stocks of each product items.,,False,"As a user, I want to receive clear information about how my data is collected, processed, and stored so that I can understand and trust the system's operations and ensure the safety of my personal information.",True
803,Keep track of all the payment transactions made by the customers and update the payment information.,,False,"As a **data analyst**, I want to **ensure that user data is anonymized before processing** so that **individual privacy is protected and personal information is not compromised.**",True
804,Responsible for contacting the banks for the validation of the a/c number provided by the customer while purchasing and make the transaction from the given a/c.,,False,As a <system user> I want to <ensure my data is encrypted> <so that> <my personal information remains private and secure>.,True
805,Provide feasible solutions to the customers on their complaints and queries.,,False,"As a <user>, I want to provide explicit consent before my data is shared with third parties so that my personal privacy is protected.",True
806,The system should require the user to state time when should the doughnut be delivered,,False,"As a **system administrator**, I want to **log all actions performed by users** so that **there is accountability and transparency in user activities**.",True
807,The system is expected to have reasonable short time response. The voter should be able to login and should be able to get response for his requests in 2-3 seconds.,,False,"As a privacy-conscious user, I want to control the visibility of my personal data so that I can protect my privacy and determine who has access to my sensitive information.""",True
808,The data transaction between client and server must be encrypted using SSL technology.,,False,"As a user, I want to control who has access to my personal data so that my privacy is protected and my information is not shared without my consent.",True
809,All the passwords that are generated or accepted must be stored in database in an encrypted form.,,False,"As a user, I want to view and manage my personal data settings so that I can ensure my privacy is protected and my data is handled according to my preferences.",True
810,To prevent attacks the system should generate random word and ask the user to enter it correctly for multiple tryings.,,False,"As a** privacy-conscious user, **I want to** have control over what activity data is tracked and shared **so that** my personal information remains private and secure.",True
811,The system should warn ECA users about the malfunction of the system.,,False,"As a **user**, I want to **have my data encrypted during transmission and storage** so that **my privacy is protected, and unauthorized access is prevented**.",True
812,The system should be simple to use,,False,"As a user, I want to provide explicit consent before the system collects my data so that I am fully informed and in control of how my personal information is used.""",True
813,The physician/pharmacist must have a valid user login to access the system.,,False,"As a systems auditor, I want to have access to a comprehensive audit trail of all user activities so that I can ensure transparency and trust in the system’s operations.",True
814,A failed login will alert the physician/pharmacist.,,False,"As a user, I want to understand how my data is collected, stored, and used so that I can make informed decisions about my privacy and trust the system.",True
815,A list of available patients is displayed after login.,,False,"As a **user**, I want to **understand how the recommendations are generated** so that **I can make informed decisions based on those recommendations**.",True
816,An error message alerts when an invalid patient is entered.,,False,"As a **user**, I want to **receive clear explanations of how my personal data is being used** so that **I can understand how my information is handled and make informed decisions about my privacy.**",True
817,Backspace/reset capability is implemented for typing errors.,,False,"As a user, I want to delete my account and all associated data so that my personal information remains private and is no longer stored by the service.**",True
818,Selected or specified patient’s information is loaded.,,False,"As a <user>, I want to <control the sharing of my personal data with third-party services> <so that> <my privacy is protected and I maintain control over my personal information>.",True
819,Return to List is available if the patient loaded is not correct.,,False,"As a **user**, I want to **have my communications end-to-end encrypted** so that **my personal data remains confidential and my privacy is protected**.",True
820,Navigation to each selected tab.,,False,"As a **user**, I want to **ensure my personal data is protected from unauthorized access** so that **my privacy is safeguarded and my personal information remains secure**.",True
821,The font will be larger enough for easy reading.,,False,"As a user, I want to download a report of all my personal data collected by the application so that I can review and manage my privacy.",True
822,Icons will clearly illustrate the feature it represents.,,False,"As a concerned user, I want to receive clear explanations for any automated decisions made by the AI so that I can understand how and why those decisions were made and trust the system's operations.",True
823,Basic Patient information is showed first.,,False,"As a user, I want to have my personal data protected and kept private so that I can feel secure and trust the AI system with my information.",True
824,Customized information is displayed.,,False,"As a user, I want my personal data to be protected and not misused so that my privacy is not jeopardized as a result of using the system.""",True
825,Each entry is shown in full.,,False,"As a *user*, I want to *understand the decision-making process of the AI model* so that *I can trust and verify the outcomes it provides*.",True
826,New and Delete buttons will allow the physician/pharmacist to add a notation to the patient’s file.,,False,"As a **user**, I want to **access clear information on how my data is being processed and utilized by the AI system** so that **I can understand and trust the AI system's operations and its impact on my privacy.**",True
827,A description and time/date of each prescription that has been ordered or given is displayed starting with most recent.,,False,"As an end user, I want my data to be encrypted during transmission and at rest so that my personal information remains private and secure from unauthorized access.",True
828,The system shall allow the administrator to install additional distributed location templates.,,False,"As a user, I want my data to be encrypted and access restricted with multi-factor authentication so that my personal information is protected from unauthorized access and breaches.",True
829,The system shall allow the administrator to remove physical locations.,,False,"As a user, I want to see clear and detailed information about how my data is being utilised by the AI system so that I can make informed decisions regarding my data sharing and usage.""",True
830,The system shall allow administrators to define negotiation rules for the organization.,,False,"As a user, I want my data to be encrypted and accessible only to authorized personnel so that my privacy is protected and my personal information remains secure.",True
831,The system shall give the mediator privileges to schedule location and equipment resources.,,False,"As a **data-conscious user**, I want to **ensure that my data is anonymized during processing** so that **my personal information remains private and secure**.",True
832,The system shall allow the mediator to negotiate a meeting date.,,False,"As a user, I want my personal data to be protected and not misused so that my privacy is maintained and I can trust the system.**",True
833,The system shall allow the mediator to solve a date conflict.,,False,"As a user, I want my personal data to be anonymized before processing so that my privacy is preserved.**",True
834,The system shall allow the mediator to negotiate a location / equipment.,,False,"As a** user/researcher, ",True
835,The system shall allow the mediator to solve a location conflict.,,False,"As a user, I want to understand and review the explanations behind every decision made by the AI algorithm so that I can trust the system and ensure it operates in a clear and accountable manner.",True
836,The system shall allow the mediator to send and receive messages from users.,,False,"As a **user**, I want to **have my data anonymized before it is analyzed** so that **my personal privacy is protected**.",True
837,The system shall allow the initiator to view the information of any meetings which they initiated.,,False,"As a **user of the AI application**, I want to **ensure that my personal data is securely stored and only used for the purposes I've agreed to** so that **my privacy is protected and I can trust the application with my sensitive information**.",True
838,The system shall allow the initiator to cancel any meetings which they initiated.,,False,"As a **user**, I want to **have my data encrypted** so that **my personal information is protected from unauthorized access**.",True
839,The system shall allow the initiator to send and receive messages from users.,,False,"As a user, I want my data to be encrypted both in transit and at rest so that my personal information remains protected from unauthorized access and breaches.",True
840,The system shall allow the user to view their schedule.,,False,"As a **user**, I want to **ensure my personal data is secure and only accessible to authorized personnel** so that **my privacy is protected and my personal information is not misused**.""",True
841,The system shall notify the user of any schedule changes.,,False,"As a **user**, I want to **configure my data privacy settings at a granular level** so that **my personal data is protected according to my preferences.**",True
842,The system shall allow users to send and receive messages.,,False,"As a user, I want to provide explicit consent for any data collection so that my privacy and personal information are respected and protected.",True
843,The system shall request a user response to initiator or mediator messages.,,False,"As a **user**, I want to **receive clear explanations for the AI system's decisions** so that **I can understand how and why those decisions were made**.",True
844,The system shall allow the user to modify the date preference set of an already submitted meeting response.,,False,"As a **user**, I want to **ensure my personal data is encrypted** so that **my privacy is protected from unauthorized access**.",True
845, The system shall allow the user to modify the location preference set of an already submitted meeting response.,,False,"As a user, I want to opt-out of data collection for targeted advertisements so that my personal data is protected and my privacy is maintained.",True
846,The system shall allow the user to modify the equipment requirement set of an already submitted meeting response.,,False,"As a user, I want to understand how my data is being used by the AI system so that I can make informed decisions about my privacy and data sharing.""",True
847,The system shall allow the user to modify the date exclusion set of an already submitted meeting response.,,False,"As a user, I want my data to be anonymized before being shared with third-party vendors so that my privacy is protected and my personal information is not disclosed without my consent.""",True
848,The system shall allow the user to change the password.,,False,"As a user, I want to receive clear information on how my data is collected, processed, and used so that I can understand and trust the system handling my personal information.",True
849,The system shall allow the user to view pending meetings.,,False,"As a user, I want to understand how my data is being used so that I can make informed decisions about my interactions with the system.",True
850,The system shall show the meetings to the user in ascending time order by default.,,False,"As a **user**, I want to **have my data encrypted both in transit and at rest** so that **my personal information remains secure and my privacy is protected**.",True
851,The system shall allow users to view equipment information.,,False,"As a *user*, I want to *understand how my data is being used by the AI* so that *I can make informed decisions about my data privacy and usage*.",True
852,The system shall allow users to view other users’ information.,,False,"As a user, I want to be able to delete my account and all associated data so that my personal privacy and data rights are respected.""",True
853,The system shall allow user to specify custom meeting locations.,,False,"As a **user**, I want to **receive clear and detailed information about how my data is collected and used** so that **I can make informed decisions about my privacy and trust the system.**",True
854,The system shall allow users to search  for available distributed location templates(if any).,,False,"As a **user**, I want to **have my data anonymized** so that **my personal information is protected and my privacy is ensured**.",True
855,The system shall allow users to view information concerning the available distributed location templates(if any).,,False,"As a **user**, I want to **control who can view my personal data** so that **my privacy is protected and I feel secure using the system**.",True
856,The web application shall add no more than 5 seconds of perceivable overhead time to any necessary web and database transaction time.,,False,"As a **user**, I want to **see what data is collected about me and how it is used** so that **I can understand and trust the system's use of my personal information**.",True
857,The system shall utilize HTTPS communication to ensure data confidentiality.,,False,"As a **user**, I want to **understand the decision-making process of the system** so that **I can trust and verify the outcomes it provides**.",True
858,User authentication and privileges are defined outside the scope of the sytem by the Microsoft Active Directroy Server.,,False,"As a user, I want my personal data to be encrypted so that my privacy is protected and unauthorized individuals cannot access my sensitive information.**",True
859,Personal information security is defined outside the scope of the SDMS by the database server.,,False,"As a user, I want to opt-out of data collection features so that my personal data is not collected without my consent.""",True
860,Users shall be required to log into the system for all operations except the operations on the login page.,,False,As a **user** I want to **have my data anonymized** so that **my privacy is protected and my personal information is not exposed or misused**.,True
861,The system shall run on Windows Server 2003.,,False,"As a **user**, I want to **ensure my data is stored securely and protected from unauthorized access** so that **my personal information remains private and safeguarded.**",True
862,The system shall be compatible with IIS6.0 and above or  Apache 2.0 and above.,,False,"As a **user**, I want to **understand how the AI system makes decisions** so that **I can trust and verify the system's outcomes**.",True
863,The system shall display all the products that can be configured.,,False,"As a **user**, I want to **have my data anonymized** so that **my personal information remains protected and my privacy is ensured**.",True
864,The system shall allow user to select the product to configure.,,False,"As a **user**, I want to **ensure my data is stored securely** so that **my personal information remains private and protected from unauthorized access.**",True
865,The system shall display all the available components of the product to configure.,,False,"As a user, I want to view and export data about my interactions with the AI so that I can fully understand and verify how my data is being used and how decisions are being made.""",True
866,The system shall enable user to add one or more component to the configuration.,,False,"As a hiring manager, I want to ensure that our hiring algorithms are free from biases so that all candidates have an equal opportunity for employment regardless of their background.",True
867,The system shall notify the user about any conflict in the current configuration.,,False,"As a **user**, I want to **ensure that my personal data is encrypted** so that **my privacy is protected and my sensitive information is secure from unauthorized access.**",True
868,The system shall allow user to confirm the completion of current configuration.,,False,"As a user, I want my personal data to be encrypted so that my privacy is protected and my information remains confidential.",True
869,The system shall display detailed information of the selected products.,,False,"As a **user**, I want to **ensure my personal data is protected from unauthorized access** so that **my privacy is maintained and my sensitive information is not misused**.",True
870,The system shall provide browsing options to see product details.,,False,"As a user of the application, I want my personal data to be encrypted so that my privacy is safeguarded against unauthorized access.",True
871,The system shall display detailed product categorization to the user.,,False,"As a **user**, I want to **access logs of decision-making processes** so that **I can understand how AI-driven recommendations are made**.",True
872,The system shall enable user to enter the search text on the screen.,,False,"As a **user**, I want to **understand how the AI system arrives at its decisions** so that **I can trust the system and make informed choices based on its recommendations**.",True
873,The system shall enable user to select multiple options on the screen to search.,,False,"As a **user**, I want to **ensure my data is kept private and secure** so that **my personal information is protected from unauthorized access and misuse**.",True
874,The system shall display all the matching products based on the search.,,False,"As a **user**, I want to **see how my data is being used** so that **I can understand the ways in which my information is handled and ensure it's being used responsibly and ethically**.",True
875,The system shall display only 10 matching result on the current screen.,,False,"As a **user**, I want to ensure that my personal data is stored securely and accessed only by authorized personnel, so that **my privacy is protected and my personal information remains confidential**.",True
876,The system shall enable user to navigate between the search results.,,False,"As a **user**, I want to **understand how my data is being used by the AI system** so that **I can make informed decisions and trust the system.**",True
877,The system shall notify the user when no matching product is found on the search.,,False,"As a user, I want to receive clear explanations for the AI system's decisions so that I can understand how conclusions are reached and trust the system's recommendations.",True
878,The system shall allow user to create profile and set his credential.,,False,"As a user concerned about my privacy, I want to have my personal data anonymized before it is stored so that my personal and sensitive information is protected from misuse or unauthorized access.**",True
879,The system shall authenticate user credentials to view the profile.,,False,"As a user, I want to delete my data from the platform completely when requested so that my personal privacy is maintained and my personal information is not retained against my wishes.",True
880,The system shall allow user to update the profile information.,,False,"As a user, I want my personal data to be protected from unauthorized access so that my privacy is not jeopardized.",True
881,The system shall display both the active and completed order history in the customer profile.,,False,"As a user, I want to be notified whenever my data is accessed by third parties so that I can be aware of and understand how my personal information is being used.",True
882,The system shall display the detailed information about the selected order.,,False,"As a **user**, I want to **ensure my personal data is masked before processing** so that **my privacy is protected and my information is not exposed to unauthorized entities**.",True
883,The system shall display the most frequently searched items by the user in the profile.,,False,"As a user, I want my personal data to be securely stored so that my privacy is protected and only accessible by authorized personnel.""",True
884,The system shall allow user to select the support type he wants.,,False,As a**  **<privacy-conscious user>**  ,True
885,The system shall allow user to enter the customer and product information for the support.,,False,"As a **user**, I want to **ensure that my personal data is anonymized before it is stored** so that **my privacy is protected and my personal information is not exposed or misused**.",True
886,The system shall display the customer support contact numbers on the screen.,,False,"As a **user**, I want to **control which personal data is being collected and shared** so that **my privacy is protected and I feel secure using the system**.",True
887,The system shall allow user to enter the contact number for support personnel to call.,,False,"As a **user**, I want to **have my data encrypted during storage and transmission** so that **my personal information remains private and secure**.",True
888,The system shall display the online help upon request.,,False,"As a user, I want to manage my personal data and select what information is shared with third parties so that my privacy is protected and my data is not misused.",True
889,The system shall display the FAQ’s upon request.,,False,"As a user, I want the system to securely log all activities in a way that protects personal information so that my privacy is not compromised while ensuring unauthorized access and malicious actions can be detected.",True
890,The system shall maintain customer email information as a required part of customer profile.,,False,"As a **user**, I want to **ensure my data is encrypted during transmission** so that **my personal information remains private and secure from unauthorized access**.",True
891,The system shall send an order confirmation to the user through email.,,False,"As a **user**, I want to **manage and control my personal data** so that **my privacy is protected and I can decide who has access to my information**.",True
892,The system shall display detailed invoice for current order once it is confirmed.,,False,"As a user, I want to delete my data at any time so that my privacy is respected and I have control over my personal information.",True
893,The system shall optionally allow user to print the invoice.,,False,"As a **data analyst**, I want to **access a user-friendly dashboard for monitoring real-time data** so that **I can easily understand and communicate the insights derived from the data, ensuring transparency in data-driven decisions**.",True
894,The system shall provide shopping cart during online purchase.,,False,"As a **user**, I want to **understand how my data is being used by the AI system** so that **I can make informed decisions and trust the system's operations**.",True
895,The system shall allow user to add/remove products in the shopping cart.,,False,"As a **user**, I want to **have my personal data encrypted and stored securely** so that **my privacy is protected and my sensitive information remains confidential**.",True
896,The system shall display different shipping options provided by shipping department.,,False,"As a **user**, I want to **easily access and understand my own data records** so that **I can be fully informed about what data is being collected and how it is being used**.",True
897,The system shall enable user to select the shipping method during payment process.,,False,"As a user, I want to understand how my data is collected, used, and shared so that I can make informed decisions about using the system.",True
898,The system shall allow user to enter the order information for tracking.,,False,"As a **user**, I want to **have my data anonymized before it is stored** so that **my personal information is protected and my privacy is maintained.**",True
899,The system shall display the current tracking information about the order.,,False,"As a **user**, I want to **give explicit consent before my personal data is stored** so that **my privacy is protected and I have control over my personal information**.",True
900,The system shall calculate tax for the order.,,False,"As a user, I want to delete my own data from the database so that my personal privacy is protected.",True
901,The system shall display tax information for the order.,,False,"As a conscientious user, I want to understand how my data is collected and used so that I can make informed decisions about my privacy and data sharing.",True
902,The system shall display available payment methods for payment.,,False,"As a **user**, I want to **quickly understand how my data is being used by the AI system** so that **I can make informed decisions about my privacy and usage of the service.**",True
903,The system shall allow user to select the payment method for order.,,False,"As a **user**, I want **my data to be collected and used in compliance with all applicable privacy laws and regulations** so that **my personal information is protected and my privacy is not jeopardized.**",True
904,The system shall display the orders that are eligible to change.,,False,"As a customer, I want to understand why certain products are recommended to me so that I can make informed purchasing decisions.",True
905,The system shall allow user to select the order to be changed.,,False,"As a **user**, I want to **give explicit consent before my personal data is shared** so that **my privacy is protected**.",True
906,The system shall notify the user about any changes made to the order.,,False,"As a user, I want my personal data to be encrypted so that my privacy is protected and my information remains confidential and secure.",True
907,The system shall enable the user to enter their reviews and ratings.,,False,"As an **auditor**, I want to **log all user interactions and changes applied to the data** so that **we can ensure traceability and hold individuals accountable for their actions.**",True
908,The system shall display all the available financing options.,,False,"As a user, I want all my data to be encrypted both in transit and at rest so that my personal information is protected from unauthorized access and breaches.",True
909,The system shall allow user to select the financing option.,,False,"As a **user**, I want to **delete my personal data from the system** so that **my privacy is respected and I have control over my own information**.",True
910,The system shall notify the use about the financing request.,,False,"As a user, I want to see how my personal data is being used by the application so that I can understand and trust the data handling practices and ensure that my privacy is respected.",True
911,The system shall allow user to view detailed sitemap.,,False,"As a **user**, I want to **have my data encrypted during storage and transmission** so that **my personal information is protected from unauthorized access and breaches.**",True
912,The system shall display all the available promotions to the user.,,False,"As a **user**, I want to **receive clear explanations on how decisions are made by the AI** so that **I can understand the decision-making process and trust the system**.",True
913,The system shall allow user to select available promotion.,,False,"As a **user**, I want to **understand how my personal data is being used by the application** so that **I can make informed decisions and trust the application’s data handling practices**.",True
914,The system shall allow user to confirm the purchase.,,False,"As a user, I want to have control over who can access my personal data so that my privacy is protected and I am not exposed to unauthorized sharing of my information.",True
915,The system shall enable user to enter the payment information.,,False,"As a **user**, I want to **ensure my personal data is secure and not accessed by unauthorized parties** so that **my privacy is maintained and my information is protected**.",True
916,The system shall provide a digital image for each product in the product catalog.,,False,"As a **user**, I want to **receive clear explanations for the automated decisions made by the system** so that **I can understand how those decisions were reached and ensure the process is transparent**.",True
917,The system shall provide handicap access.,,False,"As a **user**, I want to **access detailed information about how my personal data is processed** so that **I can understand and trust the system's handling of my information**.",True
918,The system shall provide a contractual agreement with an internet service provider for T3 access with 99.9999% availability.,,False,"As a user, I want to be informed about how my data is being used and processed so that I can understand the implications and make informed decisions.""",True
919,The system shall provide a contractual agreement with an internet service provider who can provide 99.999% availability through their network facilities onto the internet.,,False,"As a **user**, I want to **ensure my personal data is encrypted and protected from unauthorized access** so that **my privacy is not jeopardized and my sensitive information remains secure**.",True
920,The product shall be based on web and has to be run from a web server.,,False,"As a **user**, I want to **have control over my personal data and understand how it is being used** so that **my privacy is protected and I feel secure using the application**.",True
921,The product shall take initial load time depending on internet connection strength which also depends on the media from which the product is run.,,False,"As a user, I want my data to be encrypted so that my personal privacy is protected from unauthorized access.""",True
922,The system shall automatically log out all customers after a period of inactivity.,,False,"As a **user**, I want to **clearly understand how the AI reaches its decisions** so that **I can trust and effectively utilize the system while making informed decisions.**",True
923,The system shall confirm all transactions with the customer’s web browser.,,False,"As a **user**, I want to **ensure my data is not collected without my explicit consent and is anonymized when used for analysis** so that **my privacy is protected and my personal information is not misused**.",True
924,The system shall not leave any cookies on the customer’s computer containing the user’s password.,,False,"As a **user**, I want my data to be anonymized **so that** my privacy is protected and I cannot be identified from the data collected.""",True
925,The system shall not leave any cookies on the customer’s computer containing any of the user’s confidential information.,,False,As a <persona> i want to <do something> <so that>,True
926,The customer’s web browser shall never display a customer’s password.  It shall always be echoed with special characters representing typed characters.,,False,"As a **user**, I want to **manage, edit, and delete my personal data** so that **my privacy is maintained and I have control over my personal information**.",True
927,The customer’s web browser shall never display a customer’s credit card number after retrieving from the database.  It shall always be shown with just the last 4 digits of the credit card number.,,False,"As a user, I want to ensure that my personal data is protected and not shared without my consent so that my privacy is not jeopardised and my personal information remains secure.",True
928,The system’s back-end servers shall never display a customer’s password.  The customer’s password may be reset but never shown.,,False,"As a **user**, I want to **have my data encrypted both in transit and at rest** so that **my privacy is protected and my personal information remains secure from unauthorized access.**",True
929,The system shall allow the user to register for an account from any page in the system.,,False,"As a user, I want my data to be encrypted during storage and transmission so that my personal information remains private and secure from unauthorized access.",True
930,The system will use a single password per user to login to the E-Store System.,,False,"As a **user**, I want to **ensure that my data is securely encrypted** so that **my personal information remains private and is not accessed without my consent.**",True
931,The system shall use secure socket layer (SSL) technology to ensure all payments made online and user logins are secure.,,False,"As a **user**, I want to **control the visibility of my personal data** so that **my privacy is protected and I have peace of mind regarding the security of my information**.",True
932,Any page of the application should not take more than 6 seconds to load on a DSL broadband connection.,,False,"As a *patient*, I want to *ensure my medical data is kept private and secure* so that *my personal health information is protected and complies with HIPAA regulations*.",True
933,The system may be throttled or slowed down on heavy loads to ensure service for everybody. By throttling is meant that certain functionality may be unavailable during heavy server load.,,False,"As a user, I want to control how my personal data is collected and stored so that my privacy is protected and I feel secure using the application.",True
934,The application should be able to support 100 concurrent users without any performance degradation.,,False,"As a **user**, I want to **have my data anonymized before it's used for analytics** so that **my personal information remains confidential and my privacy is protected**.",True
935,The system should be able to scale up to 500 concurrent users (if there is a need in the future) by installing additional hardware components.,,False,"As a **user**, I want to **receive clear explanations of how AI-generated results are derived** so that **I can avoid misunderstandings or misinterpretations**.",True
936,The MTBF (if any) should not be less than 2 months.,,False,"As a **user**, I want to **ensure that my personal data is protected and not shared without my explicit consent** so that **my privacy is maintained and I have control over who accesses my personal information**.",True
937,The user interface of the system should be very user friendly. ,,False,"As a user, I want to see and understand how my data is being used by the AI system so that I can be informed and assured about the processing and purposes of my data.""",True
938,It should not take more than 120 seconds for a new user to register for an account.,,False,"As a user, I want to see why a specific decision was made by the AI system in my case so that I can understand the rationale behind the decision and ensure it is fair and accurate.",True
939,The system should be easy enough to maintain that someone else could do it with a manual and a few hours training.,,False,"As a **user**, I want to **ensure my personal data is encrypted and anonymized** so that **my privacy is protected and my data cannot be misused**.",True
940,The system should be portable to various operating environments.,,False,"As a user, I want to see how my data is being used and processed so that I can understand and trust the AI's operations and impacts on my privacy.",True
941,Registered User must be able to maintain his/her session information for at least 60 minutes of inactive session before the system prompts him to log out of the system. The registered user must be provided with all the options of the E-store regardless of the time when he/she logs in.,,False,"As a** user, **I want to** understand how my data is used and stored by the application **so that** I can make informed decisions about my privacy and data sharing.",True
